PipeFittingID;Standard;MaterialID;PipeFittingname;Model;Type;D1;D2;Series;THK1;THK2;PN;DN;THK;Weight
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;21.3;;Reihe 6;4;;;;;0.13
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;219.1;;Reihe 1;2;;;;;9.43
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;219.1;;Reihe 2;2.6;;;;;12.2
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;219.1;;Reihe 3;3.6;;;;;16.9
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;219.1;;Reihe 4;6.3;;;;;29.1
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;219.1;;Reihe 5;8;;;;;36.7
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;219.1;;Reihe 6;12.5;;;;;56.1
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;26.9;;Reihe 1;1.6;;;;;0.1
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;26.9;;Reihe 2;;;;;;
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;26.9;;Reihe 3;;;;;;
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;26.9;;Reihe 4;2;;;;;0.12
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;26.9;;Reihe 5;3.2;;;;;0.18
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;26.9;;Reihe 6;4;;;;;0.22
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;273;;Reihe 1;2;;;;;15
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;273;;Reihe 2;3.6;;;;;26.8
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;273;;Reihe 3;4;;;;;29.8
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;273;;Reihe 4;6.3;;;;;46.5
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;273;;Reihe 5;10;;;;;72.8
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;273;;Reihe 6;;;;;;
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;323.9;;Reihe 1;2.6;;;;;27.6
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;323.9;;Reihe 2;4;;;;;42.2
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;323.9;;Reihe 3;4.5;;;;;47.4
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;323.9;;Reihe 4;7.1;;;;;74.2
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;323.9;;Reihe 5;10;;;;;104
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;323.9;;Reihe 6;;;;;;
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;33.7;;Reihe 1;1.6;;;;;0.16
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;33.7;;Reihe 2;2;;;;;0.19
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;33.7;;Reihe 3;;;;;;
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;33.7;;Reihe 4;2.3;;;;;0.22
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;33.7;;Reihe 5;3.2;;;;;0.3
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;33.7;;Reihe 6;4.5;;;;;0.4
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;355.6;;Reihe 1;2.6;;;;;33.2
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;355.6;;Reihe 2;4;;;;;50.9
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;355.6;;Reihe 3;5;;;;;63.5
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;355.6;;Reihe 4;8;;;;;101
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;355.6;;Reihe 5;11;;;;;137
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;355.6;;Reihe 6;;;;;;
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;406.4;;Reihe 1;2.6;;;;;43.4
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;406.4;;Reihe 2;4;;;;;66.5
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;406.4;;Reihe 3;5;;;;;82.9
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;406.4;;Reihe 4;8.8;;;;;145
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;406.4;;Reihe 5;12.5;;;;;203
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;406.4;;Reihe 6;;;;;;
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;42.4;;Reihe 1;1.6;;;;;0.26
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;42.4;;Reihe 2;2;;;;;0.32
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;42.4;;Reihe 3;;;;;;
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;42.4;;Reihe 4;2.6;;;;;0.41
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;42.4;;Reihe 5;3.6;;;;;0.55
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;42.4;;Reihe 6;5;;;;;0.74
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;457;;Reihe 1;3.2;;;;;69.4
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;457;;Reihe 2;4;;;;;86.6
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;457;;Reihe 3;5;;;;;108
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;457;;Reihe 4;10;;;;;214
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;457;;Reihe 5;;;;;;
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;457;;Reihe 6;;;;;;
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;48.3;;Reihe 1;1.6;;;;;0.34
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;48.3;;Reihe 2;2;;;;;0.43
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;48.3;;Reihe 3;;;;;;
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;48.3;;Reihe 4;2.6;;;;;0.55
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;48.3;;Reihe 5;3.6;;;;;0.74
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;48.3;;Reihe 6;5;;;;;1
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;508;;Reihe 1;3.2;;;;;85.6
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;508;;Reihe 2;5;;;;;133
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;508;;Reihe 3;5.6;;;;;149
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;508;;Reihe 4;11;;;;;290
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;508;;Reihe 5;;;;;;
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;508;;Reihe 6;;;;;;
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;60.3;;Reihe 1;1.6;;;;;0.54
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;60.3;;Reihe 2;2;;;;;0.67
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;60.3;;Reihe 3;2.3;;;;;0.77
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;60.3;;Reihe 4;2.9;;;;;0.96
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;60.3;;Reihe 5;4;;;;;1.3
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;60.3;;Reihe 6;5.6;;;;;1.76
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;610;;Reihe 1;3.2;;;;;126
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;610;;Reihe 2;5.6;;;;;220
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;610;;Reihe 3;6.3;;;;;247
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;610;;Reihe 4;12.5;;;;;485
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;610;;Reihe 5;;;;;;
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;610;;Reihe 6;;;;;;
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;711;;Reihe 1;4;;;;;
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;711;;Reihe 2;5.6;;;;;
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;711;;Reihe 3;7.1;;;;;
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;711;;Reihe 4;12.5;;;;;
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;711;;Reihe 5;;;;;;
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;711;;Reihe 6;;;;;;
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;76.1;;Reihe 1;1.6;;;;;0.89
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;76.1;;Reihe 2;2.3;;;;;1.27
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;76.1;;Reihe 3;2.6;;;;;1.42
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;76.1;;Reihe 4;2.9;;;;;1.58
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;76.1;;Reihe 5;5;;;;;2.65
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;76.1;;Reihe 6;7.1;;;;;3.65
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;813;;Reihe 1;4;;;;;
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;813;;Reihe 2;5.6;;;;;
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;813;;Reihe 3;8;;;;;
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;813;;Reihe 4;12.5;;;;;
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;813;;Reihe 5;;;;;;
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;813;;Reihe 6;;;;;;
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;88.9;;Reihe 1;2;;;;;1.52
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;88.9;;Reihe 2;2.3;;;;;1.74
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;88.9;;Reihe 3;2.9;;;;;2.18
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;88.9;;Reihe 4;3.2;;;;;2.39
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;88.9;;Reihe 5;5.6;;;;;4.07
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;88.9;;Reihe 6;8;;;;;5.65
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;914;;Reihe 1;4;;;;;
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;914;;Reihe 2;6.3;;;;;
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;914;;Reihe 3;8.8;;;;;
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;914;;Reihe 4;12.5;;;;;
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;914;;Reihe 5;;;;;;
2210;DIN EN 10253-4;S;Rohrbogen 90°;5D;A;914;;Reihe 6;;;;;;
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;1016;;Reihe 1;10;;;;;512
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;1016;;Reihe 2;12.5;;;;;636
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;1016;;Reihe 3;20;;;;;970
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;1016;;Reihe 4;25;;;;;1200
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;1016;;Reihe 5;;;;;;
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;1016;;Reihe 6;;;;;;
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;1016;;Reihe 7;;;;;;
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;1016;;Reihe 8;;;;;;
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;114.3;;Reihe 1;;;;;;
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;114.3;;Reihe 2;3.6;;;;;2.07
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;114.3;;Reihe 3;4.5;;;;;2.51
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;114.3;;Reihe 4;6.3;;;;;3.52
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;114.3;;Reihe 5;8.8;;;;;4.73
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;114.3;;Reihe 6;11;;;;;5.55
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;114.3;;Reihe 7;14.2;;;;;6.78
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;114.3;;Reihe 8;17.5;;;;;7.94
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;1219;;Reihe 1;10;;;;;713
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;1219;;Reihe 2;12.5;;;;;901
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;1219;;Reihe 3;20;;;;;1410
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;1219;;Reihe 4;25;;;;;1740
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;1219;;Reihe 5;;;;;;
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;1219;;Reihe 6;;;;;;
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;1219;;Reihe 7;;;;;;
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;1219;;Reihe 8;;;;;;
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;139.7;;Reihe 1;;;;;;
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;139.7;;Reihe 2;4;;;;;3.5
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;139.7;;Reihe 3;5;;;;;4.23
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;139.7;;Reihe 4;6.3;;;;;5.38
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;139.7;;Reihe 5;10;;;;;8.2
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;139.7;;Reihe 6;12.5;;;;;9.6
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;139.7;;Reihe 7;16;;;;;11.8
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;139.7;;Reihe 8;20;;;;;14
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;168.3;;Reihe 1;4;;;;;5.13
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;168.3;;Reihe 2;4.5;;;;;5.69
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;168.3;;Reihe 3;5.6;;;;;8.3
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;168.3;;Reihe 4;7.1;;;;;8.77
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;168.3;;Reihe 5;11;;;;;13.2
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;168.3;;Reihe 6;14.2;;;;;15.9
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;168.3;;Reihe 7;17.5;;;;;18.9
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;168.3;;Reihe 8;22.2;;;;;21.8
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;21.3;;Reihe 1;;;;;;
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;21.3;;Reihe 2;2;;;;;0.04
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;21.3;;Reihe 3;2.6;;;;;3.1
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;21.3;;Reihe 4;3.2;;;;;0.06
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;21.3;;Reihe 5;4;;;;;0.07
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;21.3;;Reihe 6;;;;;;
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;21.3;;Reihe 7;5;;;;;0.09
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;21.3;;Reihe 8;7.1;;;;;0.11
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;219.1;;Reihe 1;4.5;;;;;9.98
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;219.1;;Reihe 2;6.3;;;;;13.6
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;219.1;;Reihe 3;7.1;;;;;15
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;219.1;;Reihe 4;8;;;;;17.1
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;219.1;;Reihe 5;12.5;;;;;25.9
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;219.1;;Reihe 6;16;;;;;31.4
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;219.1;;Reihe 7;17.5;;;;;34.1
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;219.1;;Reihe 8;22.2;;;;;41.5
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;26.9;;Reihe 1;;;;;;
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;26.9;;Reihe 2;2.3;;;;;0.07
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;26.9;;Reihe 3;2.6;;;;;0.08
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;26.9;;Reihe 4;3.2;;;;;0.09
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;26.9;;Reihe 5;4;;;;;0.11
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;26.9;;Reihe 6;4.5;;;;;0.12
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;26.9;;Reihe 7;5.6;;;;;0.13
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;26.9;;Reihe 8;8;;;;;0.16
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;273;;Reihe 1;5;;;;;17.4
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;273;;Reihe 2;6.3;;;;;21.3
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;273;;Reihe 3;8.8;;;;;29.1
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;273;;Reihe 4;10;;;;;32.8
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;273;;Reihe 5;12.5;;;;;40.1
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;273;;Reihe 6;16;;;;;50.2
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;273;;Reihe 7;22.2;;;;;67
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;273;;Reihe 8;30;;;;;86.3
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;323.9;;Reihe 1;5.6;;;;;27.6
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;323.9;;Reihe 2;7.1;;;;;34.1
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;323.9;;Reihe 3;8.8;;;;;41.4
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;323.9;;Reihe 4;10;;;;;47.5
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;323.9;;Reihe 5;12.5;;;;;57.8
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;323.9;;Reihe 6;17.5;;;;;78.8
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;323.9;;Reihe 7;25;;;;;108
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;323.9;;Reihe 8;32;;;;;133
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;33.7;;Reihe 1;;;;;;
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;33.7;;Reihe 2;2.6;;;;;0.12
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;33.7;;Reihe 3;3.2;;;;;0.13
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;33.7;;Reihe 4;4;;;;;0.15
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;33.7;;Reihe 5;4.5;;;;;0.16
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;33.7;;Reihe 6;5.6;;;;;0.19
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;33.7;;Reihe 7;6.3;;;;;0.2
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;33.7;;Reihe 8;8.8;;;;;0.24
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;355.6;;Reihe 1;5.6;;;;;34.7
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;355.6;;Reihe 2;8;;;;;48.1
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;355.6;;Reihe 3;10;;;;;58.7
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;355.6;;Reihe 4;12.5;;;;;72.7
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;355.6;;Reihe 5;16;;;;;91.4
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;355.6;;Reihe 6;20;;;;;112
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;355.6;;Reihe 7;28;;;;;152
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;355.6;;Reihe 8;36;;;;;188
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;406.4;;Reihe 1;6.3;;;;;41.1
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;406.4;;Reihe 2;8.8;;;;;69.1
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;406.4;;Reihe 3;10;;;;;77.4
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;406.4;;Reihe 4;12.5;;;;;96.5
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;406.4;;Reihe 5;17.5;;;;;131
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;406.4;;Reihe 6;22.2;;;;;163
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;406.4;;Reihe 7;30;;;;;197
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;406.4;;Reihe 8;40;;;;;254
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;42.4;;Reihe 1;;;;;;
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;42.4;;Reihe 2;2.6;;;;;0.2
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;42.4;;Reihe 3;3.6;;;;;0.23
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;42.4;;Reihe 4;4;;;;;0.25
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;42.4;;Reihe 5;5;;;;;0.27
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;42.4;;Reihe 6;6.3;;;;;0.35
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;42.4;;Reihe 7;8;;;;;0.41
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;42.4;;Reihe 8;10;;;;;0.47
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;457;;Reihe 1;6.3;;;;;51.4
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;457;;Reihe 2;10;;;;;78.9
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;457;;Reihe 3;11;;;;;107
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;457;;Reihe 4;12.5;;;;;121
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;457;;Reihe 5;17.5;;;;;167
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;457;;Reihe 6;22.2;;;;;213
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;457;;Reihe 7;32;;;;;290
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;457;;Reihe 8;45;;;;;389
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;48.3;;Reihe 1;;;;;;
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;48.3;;Reihe 2;2.6;;;;;0.25
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;48.3;;Reihe 3;3.6;;;;;0.31
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;48.3;;Reihe 4;4;;;;;0.37
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;48.3;;Reihe 5;5;;;;;0.44
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;48.3;;Reihe 6;6.3;;;;;0.49
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;48.3;;Reihe 7;8;;;;;0.58
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;48.3;;Reihe 8;10;;;;;0.67
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;508;;Reihe 1;6.3;;;;;64.9
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;508;;Reihe 2;10;;;;;99.4
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;508;;Reihe 3;11;;;;;133
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;508;;Reihe 4;12.5;;;;;151
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;508;;Reihe 5;17.5;;;;;208
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;508;;Reihe 6;25;;;;;289
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;508;;Reihe 7;36;;;;;402
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;508;;Reihe 8;50;;;;;535
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;60.3;;Reihe 1;;;;;;
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;60.3;;Reihe 2;2.9;;;;;0.46
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;60.3;;Reihe 3;3.6;;;;;0.52
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;60.3;;Reihe 4;4;;;;;0.65
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;60.3;;Reihe 5;5.6;;;;;0.8
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;60.3;;Reihe 6;7.1;;;;;0.92
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;60.3;;Reihe 7;8.8;;;;;1.09
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;60.3;;Reihe 8;11;;;;;1.27
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;610;;Reihe 1;6.3;;;;;113
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;610;;Reihe 2;10;;;;;176
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;610;;Reihe 3;12.5;;;;;222
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;610;;Reihe 4;17.5;;;;;309
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;610;;Reihe 5;25;;;;;423
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;610;;Reihe 6;30;;;;;514
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;610;;Reihe 7;45;;;;;721
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;610;;Reihe 8;60;;;;;926
2510;DIN EN 10253-2;N;Rohrbogen 90°;2D;B;711;;Reihe 1;7.1;;;;;179
